"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Typing in the customer search fires GET /api/customers/restaurant/:id with the search term — proving the directory filters against the backend rather than only client-side.","4377","TC-137: searching the customer directory re-queries the server","dashboard","2026-07-19","passed","2026-07-19","Owner — Customers Tab","","",""
"","2500","TC-81: OWNER is denied the loyalty route (EMPLOYEE/ADMIN only)","dashboard","2026-07-19","passed","2026-07-19","Access — Role restrictions","","",""
"A Fixed Amount coupon submitted with a value of 0 shows 'Amount must be greater than 0' and does not create the coupon (complements TC-63, which covers the PERCENTAGE-range path).","3400","TC-148: a non-positive FIXED_AMOUNT value is rejected","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"Searching for a code that doesn't exist shows the 'No coupons found' empty state.","3092","TC-155: Manage Coupons search with no matches shows the empty state","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"When the owner clicks 'Set Up Stripe Account' the frontend POSTs to /api/stripe/account/restaurant/:id/create, receives an accountLinkUrl, and sets window.location.href to that URL (redirecting to Stripe).","2513","TC-53: clicking Set Up Stripe Account calls the create API and redirects to Stripe","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"","4309","TC-102: invalid email shows an error and sends no request","dashboard","2026-07-19","passed","2026-07-19","Admin — User Management > Invite dialog","","",""
"Opening an order's detail dialog renders the line-items section and the money summary (Order Details + Order Total), not just the header block TC-90 asserted. Uses the beforeAll-seeded order.","4235","TC-134: the order detail dialog shows line items and the order total","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
"The page shows a Delivery Configuration section describing the mode/provider/environment.","2064","TC-83: Uber Eats delivery settings page shows the delivery configuration section","dashboard","2026-07-19","passed","2026-07-19","Owner — Uber Eats Delivery Settings","","",""
"","11","TC-58: employee can reach menu management","dashboard","2026-07-19","skipped","2026-07-19","Access — Restaurant management (shared screens)","","",""
"Owner creates an empty category, then deletes it and verifies it no longer appears in the category tabs.","6001","TC-45: owner can delete a menu category","dashboard","2026-07-19","passed","2026-07-19","Owner — Menu Management > Category and item CRUD","","",""
"A password under 8 characters shows an inline validation error on blur (client-side validation; submit is never attempted here).","2394","TC-96: a weak password is rejected client-side","dashboard","2026-07-19","passed","2026-07-19","Public — Sign up","","",""
