"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Clicking the copy-code icon on a row copies the code to the clipboard and shows a confirmation toast.","6217","TC-158: owner can copy a coupon code from the Manage Coupons list","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"","6","TC-28: owner can see publish checklist items on the publish page","dashboard","2026-07-19","skipped","2026-07-19","Owner — Publish Restaurant","","",""
"Delete opens a typed-word confirmation dialog; confirming removes the coupon from both the table and the API.","8286","TC-160: owner can delete a coupon via the typed-confirmation dialog","dashboard","2026-07-19","passed","2026-07-19","Owner — Coupons","","",""
"POST /menu/item/new with a made-up Bearer token is rejected with a 401 rather than a validation error.","79","TC-69: an authenticated endpoint rejects a garbage Bearer token","dashboard","2026-07-19","passed","2026-07-19","API — Negative cases","","",""
"","0","TC-144: employee sees the required checklist on the publish page","dashboard","2026-07-19","skipped","2026-07-19","Employee — Publish menu","","",""
"POST /menu/item/new without a name field is rejected with a 4xx status, bypassing the UI.","280","TC-65: creating a menu item with no name is rejected","dashboard","2026-07-19","passed","2026-07-19","API — Negative cases","","",""
"When Stripe is not connected the page shows a 'What You'll Need' checklist with Personal Information, Business Details, Bank Account, and Payout Settings.","3529","TC-50: setup page shows the What You'll Need requirements section","dashboard","2026-07-19","passed","2026-07-19","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Applying a freshly purchased, fully-funded gift card at checkout shows the 'Gift card applied' discount summary in the Gift Card box.","3082","TC-171: a valid gift card applied at checkout shows the discount","customer","2026-07-19","passed","2026-07-19","Customer — Checkout gift card","","",""
"Full happy path: pre-seeded cart → fill form → Proceed to Payment → fill Stripe VISA test card → Complete Order → Order Confirmed page.","12902","TC-26: customer can complete a full order with Stripe test card and reach Order Confirmed","customer","2026-07-19","passed","2026-07-19","Customer — Order Placement","","",""
"Clicking a row in the orders grid opens a detail dialog with order info, items, and totals — read-only assertions only; no status change/cancel/refund. An order is seeded via the API in beforeAll so a row is always present (no longer dependent on QA residue).","5272","TC-90: opening an order shows its detail view","dashboard","2026-07-19","passed","2026-07-19","Owner — Orders Tab","","",""
