"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"POST /menu/item/new without a name field is rejected with a 4xx status, bypassing the UI.","395","TC-65: creating a menu item with no name is rejected","dashboard","2026-07-26","passed","2026-07-26","API — Negative cases","","",""
"A Fixed Amount coupon submitted with a value of 0 shows 'Amount must be greater than 0' and does not create the coupon (complements TC-63, which covers the PERCENTAGE-range path).","5095","TC-148: a non-positive FIXED_AMOUNT value is rejected","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"Filling the coupon code, discount value, start and end dates and clicking Create Coupon shows a success toast.","5431","TC-31: owner can fill and submit a new coupon","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"Opening the Add Item wizard and blurring name/price with both left blank shows inline required-field errors and keeps the Next button disabled.","6375","TC-62: menu item wizard blocks Next when name and price are blank","dashboard","2026-07-26","passed","2026-07-26","Owner — Menu Management > Category and item CRUD","","",""
"Navigating directly to a restaurant's management URL with no session redirects to /sign-in instead of leaking restaurant data.","2706","TC-73: an unauthenticated visitor hitting a specific restaurant management page is redirected to sign-in","dashboard","2026-07-26","passed","2026-07-26","Access — Unauthenticated","","",""
"When Stripe is not connected the page shows a 'What You'll Need' checklist with Personal Information, Business Details, Bank Account, and Payout Settings.","3338","TC-50: setup page shows the What You'll Need requirements section","dashboard","2026-07-26","passed","2026-07-26","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Selecting the 'Customer Groups' sub-tab renders the Customer Segments view with its segment cards (e.g. VIP) from GET /api/customers/restaurant/:id/segments.","4032","TC-138: owner can switch to the Customer Groups (segments) sub-tab","dashboard","2026-07-26","passed","2026-07-26","Owner — Customers Tab","","",""
"","0","TC-182: sign-up → employee creates and sets up a restaurant → admin assigns it → the new owner sees it live","dashboard","2026-07-26","skipped","2026-07-26","Onboarding — Full chain","","",""
"","5477","TC-112: USER detail shows the role-appropriate tabs","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Detail side sheet","","",""
"The create form has no client-side uniqueness check, so a second coupon with the same code reaches the API and is rejected there (backend enforces per-restaurant code uniqueness).","7476","TC-151: a duplicate coupon code on the same restaurant is rejected","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"Opening /deals/<id> auto-adds the deal to the cart and shows per-slot progress ('0 of 1 items added'); picking the slot item via 'Add to Deal' completes it ('Deal Complete!') and checkout offers the normal Proceed to Payment button.","4214","TC-195: the deal builder auto-adds the deal and completing its slot enables checkout","customer","2026-07-26","passed","2026-07-26","Customer — Deals","","",""
"When the Stripe status API returns hasAccount: false the page renders the 'Set Up Stripe Account' button. Route-mocked so the test is independent of the QA account's real Stripe state.","3353","TC-49: owner without Stripe sees the Set Up Stripe Account button","dashboard","2026-07-26","passed","2026-07-26","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"Admin navigates to Demo Management, searches by email, and verifies the row shows correct name, status NEW, and a creation timestamp.","3761","TC-04: admin can find the new demo request in Demo Management","dashboard","2026-07-26","passed","2026-07-26","Admin — Demo Management","","",""
"","3790","TC-05: admin can open the action menu on a demo row","dashboard","2026-07-26","passed","2026-07-26","Admin — Demo Request Actions","","",""
"Filling the sign-up form and submitting redirects off /sign-up to the dashboard home. A fresh self-serve account is role USER (with only VIEW_RESTAURANT) — it does not become OWNER until the account creates a restaurant.","6454","TC-93: a visitor can register a new account","dashboard","2026-07-26","passed","2026-07-26","Public — Sign up","","",""
"Selecting an allowsDuplicates modifier reveals its Qty stepper; bumping quantity to 2 doubles that modifier's contribution ($10.00 + 2 × $1.50 = $13.00).","3150","TC-194: an allowsDuplicates modifier's quantity stepper multiplies its price","customer","2026-07-26","passed","2026-07-26","Customer — Item Modifiers","","",""
"POST /api/coupons/restaurant/:id without the required `code` field is rejected with a 4xx status.","623","TC-66: creating a coupon with no code is rejected","dashboard","2026-07-26","passed","2026-07-26","API — Negative cases","","",""
"","0","TC-97: employee creates a restaurant on behalf of a client","dashboard","2026-07-26","skipped","2026-07-26","Employee — Create restaurant","","",""
"","3892","TC-61: unknown email shows an error","dashboard","2026-07-26","passed","2026-07-26","Public — Sign in","","",""
"Applying a freshly purchased, fully-funded gift card at checkout shows the 'Gift card applied' discount summary in the Gift Card box.","3162","TC-171: a valid gift card applied at checkout shows the discount","customer","2026-07-26","passed","2026-07-26","Customer — Checkout gift card","","",""
"Submitting the create-coupon form with no code is blocked and no coupon is created. Note: like TC-147, the code TextField is a real required HTML input, so the browser's native constraint validation intercepts the submit before React's own validateForm()/'Coupon code is required' message ever gets a chance to run (confirmed live: no POST /api/coupons request is sent).","4199","TC-150: an empty coupon code is rejected","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"","4380","TC-12: Proceed to Onboarding navigates to restaurant setup","dashboard","2026-07-26","passed","2026-07-26","Admin — Demo Request Actions","","",""
"Unauthenticated customer navigates to /menu?restaurantId=<id> and the page loads.","1244","TC-22: customer can reach the menu page for the seed restaurant","customer","2026-07-26","passed","2026-07-26","Customer — Menu Browsing","","",""
"Searching the Assign autocomplete for the known ADMIN_EMAIL account, selecting it, and clicking Assign PUTs assignedToId — verified via the response body (the UI doesn't surface the assignee anywhere else).","8510","TC-10: admin can assign a demo request to a team member","dashboard","2026-07-26","passed","2026-07-26","Admin — Demo Request Actions","","",""
"","2761","TC-56: owner can reach menu management","dashboard","2026-07-26","passed","2026-07-26","Access — Restaurant management (shared screens)","","",""
"","203","TC-124: a bogus invite token grants no elevated access","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Invite claim — defensive","","",""
"Customer fills First Name, Last Name, Email, Phone, selects Pickup, and clicks Proceed to Payment. Stripe payment section appears.","4809","TC-25: customer can fill checkout form and proceed to payment step","customer","2026-07-26","passed","2026-07-26","Customer — Checkout","","",""
"The subtitle tells the owner they can connect Stripe to accept payments.","2965","TC-48: setup page shows the header description","dashboard","2026-07-26","passed","2026-07-26","Owner — Payment Settings (Stripe Setup) > Setup page","","",""
"After applying a gift card, clicking Remove clears the 'Gift card applied' summary and returns to the code-entry state.","3010","TC-172: removing an applied gift card clears the discount","customer","2026-07-26","passed","2026-07-26","Customer — Checkout gift card","","",""
"","3074","TC-81: OWNER is denied the loyalty route (EMPLOYEE/ADMIN only)","dashboard","2026-07-26","passed","2026-07-26","Access — Role restrictions","","",""
"","4","TC-177: a gift card that fully covers the order completes without a Stripe step","customer","2026-07-26","skipped","2026-07-26","Customer — Checkout gift card","","",""
"REPLACES_PRICE size group on a $10.00 item: the default Small ($8.00) prices the item at $8.00; switching to Large reprices to $12.00 — the base price is replaced, not adjusted.","2664","TC-193: a REPLACES_PRICE modifier overrides the base price","customer","2026-07-26","passed","2026-07-26","Customer — Item Modifiers","","",""
"","140","TC-179: current-orders + status reject an unauthenticated caller","pos","2026-07-26","skipped","2026-07-26","POS — Order Lifecycle","","",""
"Editing a coupon's discount value and saving persists the new value. This previously 500'd server-side because the form sent `value` as a string but Prisma's coupon.update() expects a Float (RestauNax #481); the fix coerces numeric fields on both the form and the update controller. Verifies the update toast appears and the new value is reflected server-side.","6955","TC-92: owner can edit an existing coupon's discount value","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"The one true end-to-end cart path: open the item modal, click Add to Cart, open the cart via the floating View Cart button, and click through to /checkout. Every other checkout test seeds the cart via sessionStorage for speed — this test is the safety net that the real add-to-cart wiring (and the cart storage schema seedCart mimics) actually works.","6867","TC-99: customer can add an item to the cart and reach checkout through the real UI flow","customer","2026-07-26","passed","2026-07-26","Customer — Menu Browsing","","",""
"Searching for a code that doesn't exist shows the 'No coupons found' empty state.","4248","TC-155: Manage Coupons search with no matches shows the empty state","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"","5072","TC-42: owner can edit a menu category name","dashboard","2026-07-26","skipped","2026-07-26","Owner — Menu Management > Category and item CRUD","","",""
"The Orders DataGrid renders a real column set (Status is in view, plus several more) — not just a search bar (TC-29 only checked the search UI). Far-right columns (Payment, Subtotal) are column-virtualized out of the DOM at the default viewport, so we assert the in-view Status header plus a minimum header count rather than every label.","4117","TC-131: the orders grid shows the key column headers","dashboard","2026-07-26","passed","2026-07-26","Owner — Orders Tab","","",""
"Deterministic proof that the report aggregates real order data: after seeding 3 CONFIRMED orders at the seed item's real price, the current business day's KPIs (from GET /restaurant/:id/daily-close?include=report) have grown by at least the seeded order count and net-sales amount vs. the pre-seed baseline. Uses >= (not ==) because other specs may add orders to the same day concurrently — they only ever increase it.","721","TC-142: the seeded orders are reflected in today's Daily Report KPIs","dashboard","2026-07-26","passed","2026-07-26","Owner — Daily Report Tab","","",""
"Permissions are discovered at runtime: the test grants whatever the Add dialog currently offers, never a hardcoded permission name.","7214","TC-118: admin can add then remove a user-specific permission","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Permissions tab","","",""
"","5437","TC-114: the side sheet can be closed","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Detail side sheet","","",""
"Delete opens a typed-word confirmation dialog; confirming removes the coupon from both the table and the API.","7874","TC-160: owner can delete a coupon via the typed-confirmation dialog","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"Create an org coupon + recurring event via API, renew twice. Both calls must succeed — the second reuses/repairs the existing next-year coupon instead of failing with 'coupon already exists' (the original bug).","1316","TC-200: renewing an event coupon is idempotent (second renew succeeds as reuse)","dashboard","2026-07-26","passed","2026-07-26","Admin — Marketing campaign events","","",""
"The Events sub-tab opens on the Upcoming filter; switching to Past never shows Upcoming-status rows (expired events no longer pollute the default view).","4046","TC-198: events list defaults to Upcoming and Past shows only finished events","dashboard","2026-07-26","passed","2026-07-26","Admin — Marketing campaign events","","",""
"Changing the delivery order standard prep time and clicking Save changes PUTs the update and shows a success toast. The test restores the original value afterward so it doesn't leave the shared QA restaurant's data mutated.","4366","TC-88: owner can edit and save a Store Settings field","dashboard","2026-07-26","passed","2026-07-26","Owner — Restaurant Management Portal","","",""
"The frontend doesn't gate gift-card redemption on whether a coupon is already applied (or vice versa) — both discounts show simultaneously. This documents currently-supported behavior; it does not touch the separate canCombineWithCoupons config flag, which isn't enforced by either side today (see TEST_COVERAGE.md's Known Technical Debt).","4131","TC-176: a coupon and a gift card can both be applied to the same order","customer","2026-07-26","passed","2026-07-26","Customer — Checkout gift card","","",""
"A FREE_DELIVERY coupon with a $1 fee cap on a delivery order whose fee exceeds $1: only $1 is waived, so the order total drops by exactly the cap (not the whole fee) and the fee row does not read 'Free'. Skips cleanly on the same external-dependency conditions as TC-215.","14575","TC-218: a fee cap limits the waiver to the capped amount","customer","2026-07-26","skipped","2026-07-26","Customer — Free-delivery coupon","","",""
"After the /api/analytics/dashboard fetch completes, the page shows either the summary cards (when the range has orders) or the 'no data for this range' empty state — never a load error. This asserts the fetch path works regardless of the current QA data volume.","4501","TC-127: the analytics dashboard resolves to data or an empty state without erroring","dashboard","2026-07-26","passed","2026-07-26","Owner — Analytics Tab","","",""
"A maxSelections=2 checkbox group: after two selections the third, unchecked option is disabled (and un-checking frees it again).","3018","TC-191: maxSelections caps a multi-select group — remaining options disable at the cap","customer","2026-07-26","passed","2026-07-26","Customer — Item Modifiers","","",""
"Full happy path: pre-seeded cart → fill form → Proceed to Payment → fill Stripe VISA test card → Complete Order → Order Confirmed page.","11554","TC-26: customer can complete a full order with Stripe test card and reach Order Confirmed","customer","2026-07-26","passed","2026-07-26","Customer — Order Placement","","",""
"Filling every field but leaving 'agree to terms' unchecked and clicking submit leaves the visitor on /demo with no success dialog (native validation blocks it).","6037","TC-74: submitting without agreeing to terms does not submit the form","dashboard","2026-07-26","passed","2026-07-26","Demo Request — Public Form","","",""
"","4326","TC-60: invalid credentials show an error","dashboard","2026-07-26","passed","2026-07-26","Public — Sign in","","",""
"Opening Delete and clicking Cancel (without typing the confirm word) does not delete the coupon.","5898","TC-161: cancelling the delete confirmation leaves the coupon untouched","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"Applying a code that doesn't exist shows an error and no discount is applied.","2680","TC-173: an invalid gift card code is rejected","customer","2026-07-26","passed","2026-07-26","Customer — Checkout gift card","","",""
"Clicking the Code column header toggles the sort direction without erroring.","4744","TC-157: Manage Coupons table sorts by Code","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"","6996","TC-115: admin can change a user's role","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Settings tab","","",""
"","1","TC-165: guest purchases a gift card as a Send-as-Gift preset denomination","customer","2026-07-26","skipped","2026-07-26","Customer — Gift Cards","","",""
"After Stripe redirects back to /stripe-onboarding-success the page shows either 'Stripe Account Successfully Connected!' or 'Stripe Account Setup In Progress', and the Restaurant Dashboard button is always present.","3885","TC-51: success callback page loads after Stripe redirect","dashboard","2026-07-26","passed","2026-07-26","Owner — Payment Settings (Stripe Setup) > Success callback page","","",""
"A customer order (seeded via the public order API at its real menu price, bumped to PENDING — no Stripe) appears in the restaurant's live current-orders feed, and can be driven PENDING → CONFIRMED → PREPARING → READY → PICKED_UP with each transition confirmed at the API source of truth.","1444","TC-100: a placed order is received on the POS and driven through the full lifecycle","pos","2026-07-26","passed","2026-07-26","POS — Order Lifecycle","","",""
"Opening an order's detail dialog renders the line-items section and the money summary (Order Details + Order Total), not just the header block TC-90 asserted. Uses the beforeAll-seeded order.","5112","TC-134: the order detail dialog shows line items and the order total","dashboard","2026-07-26","passed","2026-07-26","Owner — Orders Tab","","",""
"Clicking Orders in the portal sidebar loads the orders tab with a search bar and table column headers.","4232","TC-29: owner can navigate to the Orders tab and see the orders search bar","dashboard","2026-07-26","passed","2026-07-26","Owner — Orders Tab","","",""
"When POST /api/stripe/account/restaurant/:id/create fails, the page shows an inline error alert and stays on /setupStripe instead of redirecting to Stripe.","3535","TC-78: a failed Stripe account-create call shows an error and does not redirect","dashboard","2026-07-26","passed","2026-07-26","Owner — Payment Settings (Stripe Setup) > Setup page — pre-connection state (mocked)","","",""
"The margin guardrail: a FREE_DELIVERY coupon carries a minimum order. Applying it to a cart below that minimum is rejected with the 'Order must be at least $X' message — the waiver never applies to a tiny order.","2243","TC-217: a free-delivery code below its minimum order is rejected","customer","2026-07-26","passed","2026-07-26","Customer — Free-delivery coupon","","",""
"With a $0.25 item (server-quoted total lands between $0.01 and $0.49), checkout disables the proceed button — label 'Minimum $0.50 Required' — and shows the explainer banner. No order is created.","3125","TC-188: a quoted total under Stripe's $0.50 minimum blocks payment","customer","2026-07-26","passed","2026-07-26","Customer — Checkout Stripe minimum","","",""
"Submitting a coupon with a discount value outside 1-100 shows a validation error and does not create the coupon.","4744","TC-63: an invalid discount percentage is rejected","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"Owner navigates to /restaurant/restaurantId/:id/subscription — this route is permission-gated (MODIFY_RESTAURANT), not role-gated, and the seed owner holds that permission.","3182","TC-84: owner can reach the Subscription Management page","dashboard","2026-07-26","passed","2026-07-26","Owner — Subscription & Billing","","",""
"","1","TC-169: balance check shows the correct balance for a freshly purchased card","customer","2026-07-26","skipped","2026-07-26","Customer — Gift Cards","","",""
"POST /api/coupons/restaurant/:id with a negative `value` is rejected with a 4xx status.","373","TC-68: creating a coupon with a negative discount value is rejected","dashboard","2026-07-26","passed","2026-07-26","API — Negative cases","","",""
"Base $10.00 item + $1.50 ADJUSTS_PRICE add-on → the Add to Cart label's live price reads $11.50.","2772","TC-192: an ADJUSTS_PRICE modifier adds its price to the item total","customer","2026-07-26","passed","2026-07-26","Customer — Item Modifiers","","",""
"","5563","TC-113: OWNER detail exposes all tabs incl. read-only Restaurants","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Detail side sheet","","",""
"A gift card whose balance has been adjusted down to $0 (admin) is rejected at checkout with a 'no remaining balance' error.","2961","TC-174: a depleted gift card is rejected","customer","2026-07-26","passed","2026-07-26","Customer — Checkout gift card","","",""
"With the deal auto-added but its slot unfilled, the checkout proceed button is disabled and labeled 'Complete Deals to Continue'.","3700","TC-196: an incomplete deal blocks checkout with 'Complete Deals to Continue'","customer","2026-07-26","passed","2026-07-26","Customer — Deals","","",""
"Confirming the delete dialog actually removes the row, verified via the DELETE response and a re-search. Uses its own throwaway seeded demo request (separate even from this file's main seeded row) so the delete doesn't disrupt the other tests.","4564","TC-98: admin can permanently delete a demo request","dashboard","2026-07-26","passed","2026-07-26","Admin — Demo Request Actions","","",""
"Store Operations → Daily Report opens the current business day's live report: the 'At a Glance' comparison KPIs (Net Sales / Orders) render with no load error. Seeded orders in beforeAll guarantee the day has real data behind the numbers.","4652","TC-141: owner can open the Daily Report and see the current day's live report","dashboard","2026-07-26","passed","2026-07-26","Owner — Daily Report Tab","","",""
"The safe half of the run-now contract: a disabled program returns 400 and creates zero sends. (Run-now on an enabled program sends real mail and is intentionally not automated.)","308","TC-205: run-now on a disabled automation is rejected without sending","dashboard","2026-07-26","skipped","2026-07-26","Admin — Marketing automations","","",""
"The customer coupon-redemption path (previously untested): applying the seeded percentage coupon at checkout shows the discount in the order summary; a bogus code is rejected with an error and no discount.","5083","TC-125: a valid coupon applied at checkout shows the discount, an invalid one is rejected","customer","2026-07-26","passed","2026-07-26","Customer — Checkout coupon & delivery","","",""
"Quote-wiring coverage for delivery (not a full delivery order — that needs QA's delivery provider + a deliverable address): selecting Delivery and entering an address fires /api/delivery/quote and the UI resolves to either an available fee or a not-available message. Skips cleanly when the restaurant is pickup-only or Google Places yields no suggestion (external dependency).","13264","TC-126: selecting Delivery drives the address → quote round-trip","customer","2026-07-26","skipped","2026-07-26","Customer — Checkout coupon & delivery","","",""
"","5067","TC-44: owner can delete a menu item","dashboard","2026-07-26","skipped","2026-07-26","Owner — Menu Management > Category and item CRUD","","",""
"The minimum-order and fee-cap fields are enabled and required for a Free Delivery coupon: submitting without them is blocked with field errors, and once filled the coupon persists with both values (the margin guardrail — the fee waiver is self-funded).","6198","TC-216: a Free Delivery coupon requires a minimum order and a fee cap","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"Seed dedup regression: after renewals + container-restart seeds, each recurring holiday exists exactly once (the original bug re-created current-year duplicates pointing at expired coupons).","708","TC-199: recurring holiday events are never duplicated across years","dashboard","2026-07-26","passed","2026-07-26","Admin — Marketing campaign events","","",""
"Using the pre-authenticated admin session from globalSetup, the admin should land on a page that is not /sign-in.","2353","TC-03: admin can reach the dashboard after login","dashboard","2026-07-26","passed","2026-07-26","Admin — Demo Management","","",""
"","4839","TC-106: cancel resets the invite form","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Invite dialog","","",""
"A gift card frozen by an admin is rejected at checkout with a 'frozen' error.","2984","TC-175: a frozen gift card is rejected","customer","2026-07-26","passed","2026-07-26","Customer — Checkout gift card","","",""
"A password under 8 characters shows an inline validation error on blur (client-side validation; submit is never attempted here).","3237","TC-96: a weak password is rejected client-side","dashboard","2026-07-26","passed","2026-07-26","Public — Sign up","","",""
"MenuPage's landing-page deep link: /menu?restaurantId=<id>&item=<itemId> auto-opens the item modal (and scrolls to its group) once the menu loads — no card click needed.","2163","TC-184: the ?item= deep link auto-opens that item's modal","customer","2026-07-26","passed","2026-07-26","Customer — Menu Browsing","","",""
"Opening Edit on a coupon loads its current code/value into the form (read-only pre-fill check — does not submit).","16547","TC-162: Edit pre-fills the form with the coupon's existing values","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"","5828","TC-110: status filter narrows the list","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > List, search & filter","","",""
"","4","TC-58: employee can reach menu management","dashboard","2026-07-26","skipped","2026-07-26","Access — Restaurant management (shared screens)","","",""
"","4928","TC-06: admin can change demo status via inline dropdown","dashboard","2026-07-26","passed","2026-07-26","Admin — Demo Request Actions","","",""
"Setting an End Date earlier than the Start Date shows 'End date must be after start date' and does not create the coupon.","4894","TC-149: an end date before the start date is rejected","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"","5","TC-27: owner can reach the publish page and see the Publish Restaurant button","dashboard","2026-07-26","skipped","2026-07-26","Owner — Publish Restaurant","","",""
"Filtering by 'Active' hides an expired coupon (seeded with a past end date) from the list.","5583","TC-156: Manage Coupons status filter narrows to Active","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
"With a deal in the cart, attempting to apply any coupon code is blocked client-side with 'Cannot combine coupons with deals' — the check fires before validation, so no seeded coupon is needed.","4098","TC-197: a coupon cannot be combined with a deal in the cart","customer","2026-07-26","passed","2026-07-26","Customer — Deals","","",""
"","10312","TC-123: invited user claims access, and sees their access level","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Invite → claim → login journey","","",""
"","0","TC-17: employee can navigate to tax settings and see the tax rate form","dashboard","2026-07-26","skipped","2026-07-26","Employee — Tax Settings","","",""
"Customer clicks the seed menu item card, the item modal opens, and the Add to Cart button is visible.","4413","TC-23: customer can open the seed menu item modal and see Add to Cart button","customer","2026-07-26","passed","2026-07-26","Customer — Menu Browsing","","",""
"The admin Restaurants tab loads a table with at least the seed restaurant visible.","3738","TC-32: admin can navigate to the Restaurants tab and see the list","dashboard","2026-07-26","passed","2026-07-26","Admin — Restaurant Management","","",""
"A gift card funded below the order total covers only part of the charge — the customer still pays the remainder via Stripe, and the order completes normally.","12420","TC-178: a gift card that partially covers the order still requires Stripe payment for the remainder","customer","2026-07-26","passed","2026-07-26","Customer — Checkout gift card","","",""
"POST /api/demo-requests with the email field omitted entirely is rejected with a 4xx status, bypassing the frontend's HTML5 required-field check.","99","TC-80: submitting a demo request with no email is rejected","dashboard","2026-07-26","passed","2026-07-26","API — Negative cases","","",""
"Checking the balance of a code that doesn't exist shows 'Card not found or invalid code'.","2042","TC-170: balance check shows not-found for a nonexistent code","customer","2026-07-26","passed","2026-07-26","Customer — Gift Cards","","",""
"Clicking Customers in the portal sidebar loads the customer directory: the sub-tabs (All Customers / Customer Groups), the search field, and the Total Customers stat are all present.","4478","TC-136: owner can open the Customers tab and see the directory","dashboard","2026-07-26","passed","2026-07-26","Owner — Customers Tab","","",""
"POST /restaurant/new with the seed OWNER's token is rejected — restaurant creation requires a permission this account doesn't hold, confirming the API enforces it (not just the UI).","463","TC-79: a restaurant owner without CREATE_RESTAURANT permission cannot self-serve create one","dashboard","2026-07-26","passed","2026-07-26","API — Negative cases","","",""
"Clicking Store Settings in the portal sidebar appends ?tab=Store%20Settings to the URL.","3819","TC-16: owner can navigate to Store Settings via the sidebar","dashboard","2026-07-26","passed","2026-07-26","Owner — Restaurant Management Portal","","",""
"FREE_DELIVERY is delivery-only: applying the code while the order is Pickup sends serviceType to validate and the backend rejects it with a delivery-only message — no discount, no $0.00 'saving'.","2661","TC-214: a free-delivery code is rejected on a pickup order","customer","2026-07-26","passed","2026-07-26","Customer — Free-delivery coupon","","",""
"Cart is injected via sessionStorage; customer navigates to /checkout and sees the customer info form.","2455","TC-24: customer with pre-seeded cart can reach checkout and see the form","customer","2026-07-26","passed","2026-07-26","Customer — Checkout","","",""
"","5008","TC-102: invalid email shows an error and sends no request","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Invite dialog","","",""
"","522","TC-76: changing a user's role to an unknown value is rejected","dashboard","2026-07-26","passed","2026-07-26","Admin — User Management > Settings tab — negative","","",""
"Typing a substring of a coupon's description into the search box also matches that coupon.","5410","TC-154: Manage Coupons search filters by description","dashboard","2026-07-26","passed","2026-07-26","Owner — Coupons","","",""
